"source","component_type","category","material_name_en","material_name_cn","color_or_family","grade","form","size_mm","dimensions_mm","public_price_usd","price_type","availability","local_image_path","image_file","source_item_id","notes"
"Annflora Crystal Weave","bead","Rutilated Quartz","Golden Rutilated Quartz","金发晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_014.png","prod_014.png","prod_014_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Golden Rutilated Quartz","金发晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_014.png","prod_014.png","prod_014_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Green Rutilated Quartz","绿发晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_013.png","prod_013.png","prod_013_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Green Rutilated Quartz","绿发晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_013.png","prod_013.png","prod_013_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Green Rutilated Quartz","绿发晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_013.png","prod_013.png","prod_013_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Faceted Smoky Quartz Diamond","茶晶菱形刻面","not disclosed","not disclosed","special form (see name)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_074.png","prod_074.png","prod_074_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Faceted Smoky Quartz Diamond","茶晶菱形刻面","not disclosed","not disclosed","special form (see name)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_074.png","prod_074.png","prod_074_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Faceted Smoky Quartz Diamond","茶晶菱形刻面","not disclosed","not disclosed","special form (see name)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_074.png","prod_074.png","prod_074_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Smoky Quartz (Pure)","净体茶晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_073.png","prod_073.png","prod_073_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Smoky Quartz (Pure)","净体茶晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_073.png","prod_073.png","prod_073_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Smoky Quartz (Pure)","净体茶晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_073.png","prod_073.png","prod_073_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Smoky Quartz","Smoky Quartz Freeform","茶晶随形","not disclosed","not disclosed","non-round (10 x 6 mm)","10","6 x 10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_075.png","prod_075.png","prod_075","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Pigeon Blood Red Strawberry Quartz","鸽血红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_077.png","prod_077.png","prod_077_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Pigeon Blood Red Strawberry Quartz","鸽血红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_077.png","prod_077.png","prod_077_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Pigeon Blood Red Strawberry Quartz","鸽血红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_077.png","prod_077.png","prod_077_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Red Strawberry Quartz (Bean Paste)","豆沙红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_076.png","prod_076.png","prod_076_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Red Strawberry Quartz (Bean Paste)","豆沙红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_076.png","prod_076.png","prod_076_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Strawberry Quartz","Red Strawberry Quartz (Bean Paste)","豆沙红草莓晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_076.png","prod_076.png","prod_076_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Golden Sunstone","金太阳石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_018.png","prod_018.png","prod_018_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Golden Sunstone","金太阳石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_018.png","prod_018.png","prod_018_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Golden Sunstone","金太阳石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_018.png","prod_018.png","prod_018_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Sunstone","太阳石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_017.png","prod_017.png","prod_017_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Sunstone","太阳石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_017.png","prod_017.png","prod_017_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Sunstone","Sunstone","太阳石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_017.png","prod_017.png","prod_017_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Blue Tiger's Eye","蓝虎眼","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_084.png","prod_084.png","prod_084_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Blue Tiger's Eye","蓝虎眼","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_084.png","prod_084.png","prod_084_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Blue Tiger's Eye","蓝虎眼","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_084.png","prod_084.png","prod_084_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Golden Tiger's Eye","金虎眼","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_085.png","prod_085.png","prod_085_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Golden Tiger's Eye","金虎眼","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_085.png","prod_085.png","prod_085_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Golden Tiger's Eye","金虎眼","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_085.png","prod_085.png","prod_085_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Golden Tiger's Eye Freeform","金虎眼随形","not disclosed","not disclosed","special form (see name)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_086.png","prod_086.png","prod_086","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Yellow Tiger's Eye","黄虎眼","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_087.png","prod_087.png","prod_087_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Yellow Tiger's Eye","黄虎眼","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_087.png","prod_087.png","prod_087_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Tiger's Eye","Yellow Tiger's Eye","黄虎眼","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_087.png","prod_087.png","prod_087_12mm","One local image may serve several size variants."
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R2","not stated (round-looking image)","6","7","3","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-07-r2.png","bd-aq-07-r2.png","bd-aq-07-r2","source size 7 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R2","not stated (round-looking image)","8","9","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-09-r2.png","bd-aq-09-r2.png","bd-aq-09-r2","source size 9 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R2","not stated (round-looking image)","14","14","20","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-14-r2.png","bd-aq-14-r2.png","bd-aq-14-r2","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R3","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-06-r3.png","bd-aq-06-r3.png","bd-aq-06-r3","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R3","not stated (round-looking image)","8","8","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-08-r3.png","bd-aq-08-r3.png","bd-aq-08-r3","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R3","not stated (round-looking image)","10","10","3","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-10-r3.png","bd-aq-10-r3.png","bd-aq-10-r3","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R3","not stated (round-looking image)","12","12","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-12-r3.png","bd-aq-12-r3.png","bd-aq-12-r3","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Aquamarine","aquamarine 海蓝宝","Blue","R3","not stated (round-looking image)","14","14","9","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-aq-14-r3.png","bd-aq-14-r3.png","bd-aq-14-r3","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Beryl","BERYL 绿柱石","Green","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-be-06-r1.png","bd-be-06-r1.png","bd-be-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Beryl","BERYL 绿柱石","Green","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-be-08-r1.png","bd-be-08-r1.png","bd-be-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Beryl","BERYL 绿柱石","Green","R1","not stated (round-looking image)","10","10","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-be-10-r1.png","bd-be-10-r1.png","bd-be-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Beryl","BERYL 绿柱石","Green","R1","not stated (round-looking image)","12","12","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-be-12-r1.png","bd-be-12-r1.png","bd-be-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Beryl","BERYL 绿柱石","Green","R1","not stated (round-looking image)","14","14","14","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-be-14-r1.png","bd-be-14-r1.png","bd-be-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Brazil Amethyst","brazil amethyst 巴西紫水","Purple","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ba-06-r1.png","bd-ba-06-r1.png","bd-ba-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Brazil Amethyst","brazil amethyst 巴西紫水","Purple","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ba-08-r1.png","bd-ba-08-r1.png","bd-ba-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Brazil Amethyst","brazil amethyst 巴西紫水","Purple","R1","not stated (round-looking image)","10","10","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ba-10-r1.png","bd-ba-10-r1.png","bd-ba-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Brazil Amethyst","brazil amethyst 巴西紫水","Purple","R1","not stated (round-looking image)","12","12","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ba-12-r1.png","bd-ba-12-r1.png","bd-ba-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Brazil Amethyst","brazil amethyst 巴西紫水","Purple","R1","not stated (round-looking image)","14","14","12","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ba-14-r1.png","bd-ba-14-r1.png","bd-ba-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Citrine Crystal","cytrine crystal 黄塔晶","Gold","R1","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cc-06-r1.png","bd-cc-06-r1.png","bd-cc-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Citrine Crystal","cytrine crystal 黄塔晶","Gold","R1","not stated (round-looking image)","8","8","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cc-08-r1.png","bd-cc-08-r1.png","bd-cc-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Citrine Crystal","cytrine crystal 黄塔晶","Gold","R1","not stated (round-looking image)","10","10","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cc-10-r1.png","bd-cc-10-r1.png","bd-cc-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Citrine Crystal","cytrine crystal 黄塔晶","Gold","R1","not stated (round-looking image)","12","12","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cc-12-r1.png","bd-cc-12-r1.png","bd-cc-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Citrine Crystal","cytrine crystal 黄塔晶","Gold","R1","not stated (round-looking image)","14","14","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cc-14-r1.png","bd-cc-14-r1.png","bd-cc-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Clear Quartz","CLEAR QUARTZ 白水晶3A","Clear","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cq-06-r1.png","bd-cq-06-r1.png","bd-cq-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Clear Quartz","CLEAR QUARTZ 白水晶3A","Clear","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cq-08-r1.png","bd-cq-08-r1.png","bd-cq-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Clear Quartz","CLEAR QUARTZ 白水晶3A","Clear","R1","not stated (round-looking image)","10","10","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cq-10-r1.png","bd-cq-10-r1.png","bd-cq-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Clear Quartz","CLEAR QUARTZ 白水晶3A","Clear","R1","not stated (round-looking image)","12","12","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cq-12-r1.png","bd-cq-12-r1.png","bd-cq-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Clear Quartz","CLEAR QUARTZ 白水晶3A","Clear","R1","not stated (round-looking image)","14","14","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-cq-14-r1.png","bd-cq-14-r1.png","bd-cq-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Gray Moonstone","gray moonstone 灰月光","Smoke","R1","not stated (round-looking image)","6","6","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gm-06-r1.png","bd-gm-06-r1.png","bd-gm-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Gray Moonstone","gray moonstone 灰月光","Smoke","R1","not stated (round-looking image)","8","8","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gm-08-r1.png","bd-gm-08-r1.png","bd-gm-08-r1","source size 8 mm; display size 8 mm"
